item_id,order_id,product_id,quantity,unit_price,discount_percent
1620,540,145,4,784.45,16.57
1621,541,262,4,1773.29,14.17
1622,541,187,5,2886.01,23.45
1623,541,138,3,4328.85,4.29
1624,541,84,1,1767.9,35.54
1625,542,101,4,3760.59,2.12
1626,542,151,5,267.06,20.68
1627,543,152,3,2136.56,41.26
1628,543,162,5,2070.44,28.75
1629,543,65,2,3337.12,46.11
1630,543,45,5,4746.51,31.85
1631,544,213,5,1868.86,23.86
1632,544,154,2,1254.3,11.15
1633,544,292,1,3223.89,22.49
1634,544,6,1,1345.25,28.26
1635,545,125,1,2292.32,46.36
1636,545,198,1,3823.56,4.49
1637,546,138,3,3731.64,15.85
1638,546,56,3,3973.92,42.23
1639,546,212,3,338.52,33.66
1640,546,52,2,702.12,25.68
1641,547,61,4,4092.05,29.35
1642,547,34,2,896.8,10.87
1643,547,282,5,3173.12,6.5
1644,547,112,4,2956.49,42.42
1645,548,234,2,4757.09,15.97
1646,549,6,1,4069.74,43.63
1647,549,50,5,264.05,100.0
1648,549,277,1,3963.42,42.94
1649,549,75,4,3383.96,26.67
1650,550,250,1,3843.98,15.05
1651,551,93,5,1347.43,16.13
1652,551,151,4,911.02,47.58
1653,551,103,1,717.1,31.9
1654,552,85,5,3697.87,12.68
1655,552,92,2,2780.9,44.03
1656,553,1,5,2499.07,34.91
1657,553,123,2,1258.22,18.65
1658,553,226,2,2071.86,3.94
1659,553,60,4,426.01,100.0
1660,554,223,1,1250.03,17.82
1661,554,80,1,4549.06,30.33
1662,554,64,5,4921.39,12.33
1663,554,54,5,2696.93,3.93
1664,555,7,4,3306.82,37.72
1665,555,231,1,563.77,24.95
1666,556,17,4,207.05,46.58
1667,556,55,2,1383.51,14.25
1668,557,29,5,1636.24,9.85
1669,558,260,4,2671.74,19.98
1670,558,149,4,3744.87,9.12
1671,558,294,3,4022.97,16.16
1672,558,36,3,2368.61,100.0
1673,558,83,4,2678.36,4.61
1674,559,238,1,4293.5,21.1
1675,559,70,4,4713.18,6.55
1676,559,140,2,3780.75,9.23
1677,560,282,1,4066.37,35.67
1678,560,129,4,1861.23,2.0
1679,560,78,5,1984.93,41.17
1680,560,222,4,1305.56,9.88
1681,560,73,4,4679.65,39.54
1682,561,142,5,1425.38,12.84
1683,562,224,4,3885.14,33.75
1684,563,274,2,3602.12,0.42
1685,563,224,4,4873.32,15.58
1686,563,258,2,3052.4,3.22
1687,564,297,4,2858.1,21.06
1688,564,119,2,3503.45,24.59
1689,565,118,5,4514.68,9.78
1690,565,290,2,600.01,46.38
1691,565,100,1,3043.73,30.8
1692,565,288,1,1014.82,17.1
1693,566,77,1,4115.01,34.38
1694,566,134,5,3525.3,15.43
1695,566,163,4,3828.45,6.43
1696,566,257,3,2690.41,7.74
1697,567,156,4,2896.79,44.51
1698,567,103,3,4841.63,7.27
1699,568,91,5,4564.07,10.0
1700,568,54,4,2731.54,33.41
1701,568,154,5,4601.18,39.54
1702,568,73,5,1875.81,23.57
1703,568,117,5,405.48,37.56
1704,569,275,4,1068.88,13.36
1705,569,162,5,3847.61,1.71
1706,569,71,5,918.37,45.3
1707,569,121,2,516.44,23.86
1708,570,94,3,798.83,7.01
1709,570,29,4,4554.41,37.75
1710,571,107,1,1334.57,100.0
1711,572,162,3,422.85,6.57
1712,572,27,2,1527.49,32.42
1713,573,166,4,3569.44,40.45
1714,573,215,1,4473.54,36.61
1715,573,147,1,1480.25,28.67
1716,573,154,5,3779.15,0.98
1717,573,172,5,4625.55,17.83
1718,574,149,2,3560.34,34.92
1719,575,219,1,1194.69,42.47
1720,575,176,2,4043.71,47.16
1721,575,258,3,700.51,47.03
1722,575,30,3,2964.89,16.24
1723,575,66,5,4053.47,12.0
1724,576,54,5,914.92,4.92
1725,576,56,2,3964.87,9.04
1726,576,221,3,4566.7,6.61
1727,576,201,3,774.65,8.04
1728,576,284,2,324.2,44.42
1729,577,113,3,1657.87,9.61
1730,577,156,2,2165.03,8.41
1731,578,60,3,4887.21,38.7
1732,578,173,5,3646.64,44.07
1733,578,262,2,4672.05,30.28
1734,578,169,4,4247.82,4.65
1735,579,260,4,4607.69,11.94
1736,579,272,3,4070.44,13.17
1737,579,292,1,3225.9,28.45
1738,579,245,5,4811.38,27.73
1739,579,36,4,1203.65,0.99
1740,580,250,4,4427.4,21.58
1741,580,49,3,4624.65,21.64
1742,580,197,2,2142.34,39.91
1743,580,262,2,3108.23,44.54
1744,580,205,3,924.29,19.24
1745,581,119,3,4729.49,32.22
1746,581,259,1,2560.78,19.56
1747,581,66,4,487.78,49.86
1748,581,143,5,4717.91,17.32
1749,581,25,5,1541.71,34.56
1750,582,16,4,3189.23,12.75
1751,582,53,3,4684.2,8.61
1752,583,205,3,3947.29,30.31
1753,584,219,5,3335.31,17.93
1754,584,89,2,4243.38,18.74
1755,584,56,5,2598.2,49.29
1756,584,50,4,4872.85,41.05
1757,584,128,3,2136.3,22.98
1758,585,276,2,583.55,11.43
1759,586,243,2,3606.62,20.3
1760,586,244,4,3439.38,1.13
1761,587,264,2,4312.91,16.33
1762,587,44,3,2212.09,16.54
1763,587,249,3,4672.19,5.25
1764,587,189,3,2982.66,38.99
1765,588,239,4,294.88,26.1
1766,589,281,5,4120.23,44.76
1767,589,296,1,4855.5,48.3
1768,590,10,2,4099.89,32.34
1769,590,152,5,3900.23,28.11
1770,590,77,1,884.39,10.33
1771,591,111,5,1650.14,28.87
1772,591,228,1,1219.85,42.72
1773,591,1,2,3870.46,28.48
1774,591,15,3,1002.29,35.22
1775,591,130,2,1025.71,22.1
1776,592,7,3,1074.45,33.86
1777,592,287,4,3765.68,48.68
1778,592,295,5,1486.88,24.89
1779,593,118,1,4309.79,14.0
1780,593,66,1,3217.66,22.98
1781,593,156,5,4459.55,30.08
1782,593,83,3,3043.76,24.85
1783,594,294,2,2705.39,48.44
1784,594,119,5,3993.35,15.58
1785,594,220,2,1740.75,18.16
1786,595,67,2,2294.03,47.87
1787,595,64,4,2225.98,27.46
1788,595,218,5,3595.51,48.71
1789,596,50,5,4110.75,49.19
1790,596,32,5,603.78,48.21
1791,596,238,5,4144.25,9.64
1792,596,29,4,1003.94,19.87
1793,596,172,3,2513.67,100.0
1794,597,192,3,2327.49,25.64
1795,597,119,5,4656.42,24.75
1796,597,291,1,4358.0,27.81
1797,597,271,2,4105.75,41.29
1798,597,185,2,1711.43,32.6
1799,598,68,1,2851.65,39.45
1800,598,177,1,2906.04,32.49
1801,598,194,4,3043.96,15.56
1802,598,175,3,3191.1,38.28
1803,599,140,4,1222.43,31.47
1804,599,262,3,3312.72,30.99
1805,599,125,4,1818.02,2.91
1806,599,135,3,1178.84,24.24
1807,600,20,2,4236.91,48.5
1808,600,44,4,3224.44,26.27
1809,601,78,5,3766.19,3.65
1810,601,140,1,499.45,17.61
1811,601,123,1,4318.32,21.47
1812,601,90,3,3075.51,16.27
1813,602,157,1,2264.08,45.17
1814,602,276,5,3271.65,22.36
1815,603,172,1,1369.4,26.95
1816,603,292,3,1713.52,37.13
1817,603,229,2,2307.99,4.09
1818,603,256,1,2987.82,30.0
1819,1500,64,2,1069.12,9.31
1820,604,77,3,1903.63,41.41
1821,604,11,1,632.91,36.68
1822,604,68,2,3300.57,25.33
1823,604,200,1,4138.53,41.12
1824,604,265,5,4933.82,2.18
1825,605,50,3,302.27,3.86
1826,606,119,3,3915.31,45.18
1827,606,284,2,1823.36,8.46
1828,607,27,3,4196.97,48.93
1829,607,27,5,4560.8,12.89
1830,607,78,4,921.69,37.34
1831,607,228,2,3812.99,24.82
1832,608,266,5,1196.19,36.24
1833,608,26,4,4955.09,32.02
1834,608,147,1,2599.87,32.23
1835,608,211,4,1302.06,1.75
1836,609,233,1,1615.62,49.56
1837,609,178,4,1385.74,34.31
1838,609,5,1,1893.1,49.15
1839,610,226,2,1426.44,26.83
1840,610,255,3,2737.6,29.89
1841,610,123,3,2605.64,19.12
1842,610,48,3,1920.84,34.2
1843,611,11,1,4369.78,25.69
1844,611,18,3,4572.7,22.44
1845,612,19,2,597.76,3.1
1846,612,103,4,1999.73,3.52
1847,612,118,1,3812.48,7.28
1848,613,192,3,4152.82,17.42
1849,613,163,4,4926.02,45.76
1850,614,4,2,938.21,18.68
1851,615,189,2,1224.01,8.72
1852,615,233,2,466.45,36.29
1853,615,24,4,3478.45,1.72
1854,615,151,1,3751.16,12.61
1855,615,247,3,2156.87,41.66
1856,616,90,4,1065.86,47.81
1857,616,10,5,2028.08,41.62
1858,616,47,2,4003.2,29.6
1859,616,151,2,1475.05,29.32
1860,617,79,5,2100.52,13.76
1861,617,184,1,4854.56,4.98
1862,617,76,3,4620.08,6.87
1863,618,75,2,2530.76,14.66
1864,618,51,2,1078.75,7.71
1865,618,206,4,1718.81,21.57
1866,618,76,1,1554.09,27.28
1867,618,122,5,760.98,39.18
1868,619,53,3,2050.96,16.68
1869,619,241,5,1058.51,23.21
1870,619,281,4,3202.51,19.83
1871,619,32,4,2534.27,3.63
1872,620,178,3,1450.14,41.19
1873,620,68,1,3072.34,12.04
1874,620,51,1,2961.74,49.6
1875,620,126,5,784.03,35.05
1876,621,161,1,2045.8,8.87
1877,621,191,5,564.97,46.86
1878,621,210,2,1940.93,16.84
1879,621,39,2,2601.86,8.19
1880,622,288,5,4327.47,31.61
1881,623,63,1,4323.6,39.39
1882,623,129,1,1297.16,48.39
1883,623,149,2,3942.16,33.27
1884,623,244,2,1002.69,41.29
1885,623,66,5,364.6,33.09
1886,624,78,2,3452.43,0.58
1887,624,184,3,4145.04,35.64
1888,625,102,5,1065.01,30.88
1889,625,100,4,4668.13,41.23
1890,626,110,4,4598.02,23.58
1891,626,131,2,3452.41,13.09
1892,626,104,3,4402.46,46.29
1893,626,26,1,513.16,100.0
1894,626,257,1,1705.71,29.61
1895,627,252,3,2960.48,7.4
1896,627,112,2,2190.14,7.13
1897,627,97,4,2003.8,16.38
1898,628,180,3,245.18,1.95
1899,628,239,2,1371.39,7.14
1900,629,129,4,2740.01,15.0
1901,629,292,4,1647.11,22.92
1902,629,240,3,2651.55,3.36
1903,629,239,5,3427.76,47.87
1904,629,113,5,2053.8,23.25
1905,630,29,5,1915.36,13.91
1906,630,1,5,3483.78,100.0
1907,630,61,1,4784.76,9.12
1908,631,9,2,3137.63,42.5
1909,631,229,1,1799.84,38.03
1910,631,46,2,4344.61,8.78
1911,632,205,2,2202.92,26.65
1912,632,235,5,1285.14,27.71
1913,632,245,5,4158.9,26.45
1914,632,224,1,3719.56,17.04
1915,633,251,2,3252.22,4.43
1916,634,120,2,2826.67,18.23
1917,634,178,5,3241.01,44.01
1918,634,57,1,862.41,2.35
1919,634,129,4,1709.48,34.96
1920,635,13,1,1582.38,16.85
1921,635,58,2,3099.03,26.99
1922,635,268,2,3548.1,49.83
1923,635,266,2,771.85,33.88
1924,635,59,3,2658.32,14.12
1925,636,121,2,720.27,0.33
1926,636,195,5,4015.83,17.93
1927,636,153,1,901.24,34.02
1928,636,131,1,1330.44,13.77
1929,637,216,3,3051.62,43.97
1930,637,58,2,2420.11,44.36
1931,637,213,4,933.31,23.13
1932,637,187,5,3062.88,12.47
1933,638,25,4,1939.62,47.6
1934,638,276,2,2318.62,26.68
1935,638,134,2,4912.58,44.53
1936,638,25,4,4650.4,1.7
1937,1500,242,1,2217.49,13.62
1938,639,269,5,1960.6,27.83
1939,640,232,4,1398.09,33.52
1940,640,286,2,4841.47,45.52
1941,640,89,5,3804.75,24.2
1942,640,265,3,1883.89,18.87
1943,640,85,5,2190.19,44.33
1944,641,82,1,4836.1,49.93
1945,641,279,4,1662.0,30.6
1946,642,176,4,1783.16,45.49
1947,1500,57,2,2183.3,3.72
1948,642,91,4,299.66,3.96
1949,642,93,1,1821.18,39.75
1950,643,146,1,1865.35,31.66
1951,643,127,4,2815.95,34.24
1952,643,1,4,2873.19,47.45
1953,643,160,2,2991.79,35.45
1954,644,107,5,368.67,47.38
1955,644,194,2,3104.43,1.59
1956,645,234,1,2560.19,48.0
1957,645,186,5,393.68,32.64
1958,645,262,5,4475.12,2.46
1959,645,259,2,220.0,23.49
1960,645,38,2,4801.05,14.17
1961,646,23,3,3637.68,26.46
1962,646,219,2,1949.61,40.5
1963,646,63,5,2636.75,9.63
1964,647,56,2,1743.84,42.46
1965,647,255,5,3147.46,30.18
1966,648,226,5,4100.59,40.97
1967,649,125,3,3864.38,27.38
1968,649,67,3,3710.54,5.01
1969,649,208,3,1738.2,0.71
1970,649,169,5,4666.91,34.01
1971,650,61,5,961.45,20.69
1972,651,7,4,971.4,47.87
1973,651,54,4,2422.65,48.48
1974,652,67,2,1450.37,0.75
1975,652,193,2,4275.15,8.68
1976,652,289,2,4766.52,37.04
1977,652,5,4,4638.66,2.32
1978,652,215,4,4834.97,24.46
1979,653,169,3,594.07,49.41
1980,653,256,2,1124.96,0.37
1981,654,48,3,2102.93,4.02
1982,654,31,5,4248.79,11.68
1983,654,232,1,1131.84,2.95
1984,654,98,4,3999.24,9.62
1985,654,232,2,871.6,47.72
1986,655,202,3,1545.91,49.43
1987,656,88,3,3265.52,29.23
1988,656,26,2,349.55,25.3
1989,656,12,4,1250.93,23.09
1990,657,283,5,1371.41,41.25
1991,657,206,1,3559.05,29.7
1992,657,196,4,685.15,33.49
1993,657,5,5,218.65,18.71
1994,657,104,4,2269.07,100.0
1995,658,276,1,2452.45,47.63
1996,659,265,3,4089.12,31.0
1997,659,68,3,1559.64,6.71
1998,659,182,4,231.67,49.29
1999,659,109,3,2390.18,49.26
2000,660,93,4,3812.39,20.76
2001,660,14,5,4297.54,2.64
2002,660,114,5,4112.26,15.15
2003,661,74,3,1176.26,29.34
2004,661,33,1,4368.14,49.82
2005,1500,241,3,407.23,33.07
2006,662,211,3,1670.94,20.16
2007,662,154,1,4240.0,5.12
2008,662,74,2,423.79,1.05
2009,663,130,1,4874.87,18.69
2010,663,2,4,565.71,31.68
2011,663,283,5,687.05,40.73
2012,663,160,4,1219.11,39.57
2013,664,265,4,2070.72,13.64
2014,664,44,3,1844.88,100.0
2015,664,157,5,3488.86,1.34
2016,664,229,4,276.25,2.92
2017,664,135,2,2383.94,11.55
2018,665,137,4,1288.84,25.11
2019,665,180,3,2241.67,13.86
2020,665,67,3,2312.2,19.52
2021,666,213,3,1367.8,39.32
2022,666,187,4,4989.75,15.41
2023,666,44,2,1454.4,8.29
2024,666,15,1,3157.91,36.15
2025,666,117,4,3086.63,33.71
2026,667,81,4,4691.34,31.13
2027,667,258,5,3330.48,3.77
2028,667,63,5,3915.24,25.56
2029,667,236,5,3897.18,17.73
2030,668,123,3,506.97,13.55
2031,668,237,1,3834.05,38.18
2032,669,198,4,1483.24,46.82
2033,669,136,1,4610.06,48.18
2034,669,160,2,372.83,34.45
2035,670,67,4,4950.62,32.72
2036,670,230,5,4818.03,13.78
2037,670,226,2,1399.6,46.2
2038,670,61,4,4404.65,33.98
2039,670,10,5,1786.2,47.82
2040,671,287,3,2401.02,2.06
2041,672,265,3,3569.65,18.52
2042,672,102,2,3716.3,23.99
2043,672,59,2,3855.57,23.11
2044,673,63,3,4514.47,2.04
2045,674,139,2,3096.66,35.3
2046,674,291,1,1141.46,12.42
2047,674,45,2,1189.01,15.25
2048,675,52,1,4804.12,13.01
2049,675,124,1,4575.34,3.27
2050,675,118,5,2377.08,46.65
2051,675,187,5,4517.81,5.66
2052,675,207,2,1101.55,25.43
2053,676,214,3,4947.08,36.03
2054,677,184,1,2189.8,15.01
2055,677,266,4,3652.08,26.21
2056,678,231,3,2368.13,16.14
2057,678,180,5,1207.86,28.65
2058,678,126,2,1627.92,29.58
2059,678,278,3,3323.85,16.14
2060,678,265,3,592.9,100.0
2061,679,95,4,4603.93,44.6
2062,679,61,2,1009.1,13.57
2063,679,251,5,3301.31,6.21
2064,679,31,5,1810.56,8.37
2065,679,277,3,2620.22,3.9
2066,680,46,3,2048.05,20.15
2067,680,284,3,4745.54,10.23
2068,680,195,1,4116.69,25.66
2069,681,281,4,3727.08,18.26
2070,681,165,2,3191.31,15.93
2071,681,277,5,2193.11,40.15
2072,681,204,4,1294.66,22.76
2073,681,26,3,1966.69,27.69
2074,682,246,1,816.61,19.15
2075,683,52,3,4675.44,16.21
2076,683,193,1,2936.51,43.3
2077,684,178,5,1880.95,41.58
2078,684,267,2,4236.42,1.59
2079,684,20,1,1133.92,19.68
2080,684,32,2,3422.22,22.83
2081,684,148,1,1230.44,30.54
2082,685,90,1,3370.47,0.95
2083,686,291,4,2916.46,28.23
2084,686,266,1,987.74,10.7
2085,686,196,5,2976.66,6.64
2086,687,242,2,1713.76,41.04
2087,687,221,3,4524.56,12.05
2088,687,271,4,4541.68,8.35
2089,687,71,2,3771.11,49.68
2090,688,291,5,3052.38,25.11
2091,688,179,3,2897.19,33.04
2092,688,279,5,662.21,38.82
2093,689,143,2,3471.37,8.12
2094,689,111,2,3042.49,15.16
2095,689,3,3,4206.62,35.6
2096,690,261,3,2981.45,36.44
2097,690,247,5,3728.82,29.72
2098,691,33,4,3636.8,17.85
2099,691,145,4,4871.0,100.0
2100,692,205,5,3146.49,14.59
2101,692,76,4,1910.67,30.89
2102,692,242,1,426.58,17.08
2103,692,38,4,4961.51,32.57
2104,693,215,5,4694.28,36.55
2105,693,214,1,791.73,40.4
2106,694,150,4,3058.77,48.98
2107,694,214,2,4716.3,38.95
2108,694,295,3,1324.81,6.33
2109,694,207,1,4243.23,6.18
2110,695,32,3,883.65,9.63
2111,695,18,2,874.05,23.88
2112,695,295,3,3254.29,47.97
2113,695,184,4,4128.58,10.62
2114,695,214,4,4912.16,43.22
2115,696,157,2,820.99,49.0
2116,697,152,2,1621.18,27.67
2117,697,190,5,2330.92,33.89
2118,697,115,5,4962.75,42.15
2119,697,281,1,4704.19,24.95
2120,697,26,5,3586.32,10.96
2121,698,219,4,4578.82,43.33
2122,698,21,3,4904.35,27.98
2123,699,117,5,3798.63,17.31
2124,700,269,3,1790.53,17.38
2125,700,125,1,3414.11,2.9
2126,700,186,5,4880.53,31.33
2127,701,263,3,2674.96,44.24
2128,701,293,1,4155.08,3.84
2129,701,2,1,2443.97,15.63
2130,701,264,3,1554.01,41.91
2131,702,5,4,1609.78,46.79
2132,702,203,4,4687.35,36.58
2133,702,73,4,3367.56,19.81
2134,702,266,1,2924.25,42.1
2135,703,78,1,2780.63,38.56
2136,703,151,1,3510.99,44.64
2137,703,42,2,1945.23,4.88
2138,703,69,2,4615.14,100.0
2139,703,14,1,4045.25,24.72
2140,704,9,1,4994.46,8.27
2141,705,292,5,3805.22,9.25
2142,705,190,1,2116.02,10.53
2143,705,1,2,3857.84,35.53
2144,706,232,2,3004.13,15.83
2145,706,9,1,1220.99,42.91
2146,706,156,2,2993.32,41.55
2147,706,230,3,1222.37,45.65
2148,707,11,4,4546.77,13.83
2149,708,76,2,2656.34,48.84
2150,708,123,1,4424.62,18.82
2151,708,82,2,3014.84,16.4
2152,709,283,2,1007.92,37.43
2153,710,171,4,3995.55,35.37
2154,710,274,4,4342.92,43.45
2155,711,214,1,2097.62,40.82
2156,711,43,5,2949.08,26.85
2157,711,66,4,2423.69,37.25
2158,711,171,2,432.91,7.75
2159,1500,26,2,2790.12,5.29
2160,712,247,5,1310.82,43.69
2161,712,154,3,4266.38,39.66
2162,712,139,4,3078.92,32.21
2163,713,255,2,4753.64,28.95
2164,713,79,4,3840.41,4.64
2165,713,44,4,4359.77,27.52
2166,713,36,1,4321.45,24.1
2167,713,26,5,732.06,46.79
2168,714,289,5,4855.76,44.9
2169,714,217,3,4807.76,41.03
2170,714,23,4,308.17,6.74
2171,714,20,3,2464.35,13.0
2172,714,81,5,2459.62,21.24
2173,715,164,3,932.66,41.79
2174,715,232,2,2518.06,31.23
2175,715,115,2,3234.57,9.68
2176,715,234,5,1393.28,48.5
2177,715,242,2,1438.36,22.96
2178,716,285,4,2782.66,26.99
2179,716,45,2,2344.86,4.85
2180,716,112,5,2981.23,24.67
2181,716,297,2,2684.86,25.84
2182,716,172,2,3375.46,3.57
2183,717,55,5,3562.04,40.79
2184,717,25,3,1960.06,11.28
2185,717,157,2,3295.97,16.11
2186,718,277,2,4373.72,6.72
2187,718,262,4,424.15,19.03
2188,719,241,4,1649.22,10.25
2189,1500,70,2,3010.16,27.68
2190,720,39,5,1212.0,10.78
2191,720,138,3,4799.97,3.19
2192,720,253,2,3247.52,28.09
2193,721,151,3,1804.72,31.78
2194,722,141,5,2448.73,9.66
2195,722,269,3,4638.1,42.85
2196,722,13,5,3172.54,45.99
2197,722,17,1,1324.61,16.64
2198,723,60,2,669.0,29.9
2199,723,71,4,3822.65,25.51
2200,723,234,2,2515.59,20.31
2201,723,22,4,3926.51,48.3
2202,1500,272,4,4407.65,10.9
2203,724,118,3,2343.81,0.86
2204,724,172,4,3711.27,10.45
2205,724,296,2,4828.93,4.35
2206,724,194,2,1107.46,7.09
2207,725,100,2,1674.89,12.13
2208,725,296,4,2076.52,49.97
2209,725,122,4,3874.5,11.17
2210,725,87,4,4362.27,7.92
2211,726,141,3,3646.9,4.13
2212,726,124,3,2652.73,29.67
2213,726,13,4,4457.21,46.08
2214,727,22,2,337.19,16.62
2215,727,113,5,2487.16,4.69
2216,727,175,2,1035.42,34.07
2217,728,206,1,4747.22,5.67
2218,728,168,3,3943.74,40.26
2219,729,76,3,463.64,30.33
2220,729,235,2,1491.93,37.88
2221,729,185,3,1834.11,24.62
2222,729,151,4,3231.97,29.89
2223,730,104,3,1188.53,32.37
2224,730,178,3,1085.73,19.78
2225,730,215,5,1532.02,30.77
2226,730,231,3,4792.24,47.19
2227,731,133,4,4503.74,18.0
2228,731,40,1,938.79,3.91
2229,731,254,5,1940.11,30.29
2230,731,192,1,404.2,9.36
2231,731,200,1,792.21,35.72
2232,732,205,1,1906.6,4.03
2233,732,47,4,881.69,36.61
2234,733,81,3,2525.88,34.94
2235,733,206,1,4282.47,3.67
2236,734,254,2,3121.85,45.75
2237,735,9,3,3660.5,23.58
2238,735,96,2,3628.9,37.98
2239,736,51,1,1705.29,25.25
2240,736,208,3,3717.88,7.14
2241,736,279,1,3768.5,39.2
2242,736,65,3,234.2,11.98
2243,737,209,3,207.66,44.75
2244,738,100,1,3377.54,33.09
2245,738,14,3,4911.94,5.86
2246,738,55,4,2404.5,46.58
2247,738,17,4,3444.2,19.81
2248,739,150,4,2728.3,2.94
2249,739,145,5,1618.93,40.8
2250,739,82,3,3221.07,6.39
2251,739,194,3,4648.02,44.43
2252,739,175,1,1810.49,15.52
2253,740,5,5,2643.23,25.26
2254,740,117,3,4793.38,5.88
2255,740,93,4,2238.61,48.78
2256,741,8,5,4824.72,24.47
2257,741,183,5,3965.91,43.57
2258,741,75,5,4330.94,12.58
2259,741,234,2,2535.35,12.35
2260,742,279,1,1501.39,48.68
2261,742,74,5,492.05,44.92
2262,743,275,1,816.44,32.12
2263,743,170,5,2820.75,42.81
2264,744,250,2,2683.09,17.71
2265,744,96,4,4346.05,31.74
2266,744,32,1,4053.31,24.71
2267,745,141,4,4098.74,28.19
2268,746,178,3,2465.66,45.13
2269,746,7,3,1065.79,21.0
2270,746,49,4,1831.81,14.78
2271,746,243,5,4315.79,34.96
2272,746,129,5,318.1,47.87
2273,747,91,3,2597.07,49.61
2274,747,96,4,992.62,19.23
2275,747,216,1,569.43,41.0
2276,747,115,3,4323.73,35.49
2277,748,162,4,3299.79,24.47
2278,748,249,4,4916.47,45.46
2279,748,167,4,1429.21,21.92
2280,748,141,1,363.17,38.71
2281,748,115,4,2759.56,28.03
2282,749,9,1,492.53,30.51
2283,749,171,5,3814.3,36.2
2284,749,124,2,2419.13,2.8
2285,749,200,4,3754.86,20.04
2286,750,298,3,1955.29,19.4
2287,750,106,2,2853.33,27.91
2288,750,285,2,951.4,21.25
2289,751,147,4,2343.52,25.68
2290,751,69,2,3230.21,0.42
2291,751,3,5,1261.45,4.72
2292,751,89,2,3032.34,33.38
2293,751,216,5,1545.4,33.98
2294,752,102,2,3140.98,37.22
2295,752,34,1,1050.22,30.15
2296,752,77,5,1531.35,21.93
2297,753,144,1,1338.5,18.03
2298,754,79,4,2999.81,48.56
2299,754,59,2,3735.33,100.0
2300,755,218,3,4988.27,17.86
2301,756,252,5,833.43,11.0
2302,756,48,1,889.9,29.13
2303,756,26,1,4056.89,42.31
2304,756,187,5,3401.12,17.8
2305,756,144,1,4646.9,37.82
2306,757,125,5,3724.63,27.19
2307,757,269,1,4154.07,33.72
2308,757,129,3,4783.7,43.6
2309,757,218,2,3291.66,3.79
2310,758,123,4,798.55,18.07
2311,758,140,2,2908.88,44.64
2312,758,167,1,4299.41,45.66
2313,758,172,3,2849.61,49.99
2314,758,179,5,4366.69,8.5
2315,759,134,1,1271.15,33.82
2316,759,236,3,2682.71,14.17
2317,759,206,4,4205.54,5.7
2318,760,66,4,723.21,36.38
2319,761,264,1,498.73,35.37
2320,761,164,3,3119.24,30.43
2321,761,113,4,3774.91,14.23
2322,761,109,5,2385.53,3.36
2323,761,82,2,3512.59,24.12
2324,762,222,3,3360.78,28.74
2325,762,300,4,997.57,38.41
2326,762,2,3,1316.16,100.0
2327,763,166,2,1645.54,6.12
2328,763,196,3,4755.44,29.44
2329,763,69,4,4532.21,28.02
2330,763,292,4,1190.79,22.74
2331,763,151,5,4959.73,17.99
2332,764,55,2,588.45,27.51
2333,764,29,5,2588.12,29.76
2334,764,142,1,2402.62,13.57
2335,765,8,5,2710.74,38.43
2336,766,300,2,834.99,8.25
2337,766,12,1,3982.8,19.87
2338,766,229,3,2500.59,24.95
2339,766,71,5,2279.59,47.91
2340,767,177,4,771.61,46.92
2341,768,207,5,3335.49,41.51
2342,768,244,5,1858.52,4.55
2343,768,59,1,2724.88,29.35
2344,769,8,3,3387.0,30.19
2345,769,67,1,2720.1,38.47
2346,769,67,3,1029.55,23.09
2347,769,256,1,826.74,44.21
2348,770,259,4,493.42,39.93
2349,770,236,5,2075.12,13.07
2350,771,176,5,2612.44,30.43
2351,771,256,1,4208.23,23.28
2352,771,34,3,4397.12,16.5
2353,771,86,1,3946.81,33.39
2354,772,83,3,2502.14,49.28
2355,772,46,2,3484.63,31.61
2356,772,249,2,2020.49,3.8
2357,772,138,3,1143.07,29.01
2358,773,30,4,940.66,40.27
2359,773,57,5,2090.2,42.16
2360,773,249,4,3400.42,44.85
2361,774,234,2,3416.75,4.44
2362,774,195,2,2016.99,20.51
2363,774,154,2,2304.3,4.74
2364,775,224,2,2839.62,37.15
2365,775,244,3,3086.79,0.5
2366,775,125,5,4939.67,15.47
2367,775,242,2,4827.11,24.0
2368,775,74,4,2373.75,45.03
2369,776,145,5,591.76,26.84
2370,776,229,3,4969.07,17.11
2371,776,277,2,2728.7,44.98
2372,776,148,4,2396.33,30.94
2373,776,78,1,356.86,7.18
2374,777,31,5,790.59,36.87
2375,777,272,2,1147.94,6.69
2376,777,137,5,2914.18,5.38
2377,778,1,1,516.7,25.52
2378,778,52,4,932.55,26.63
2379,778,162,2,2949.61,40.86
2380,779,93,5,275.47,26.69
2381,779,160,5,4317.05,48.62
2382,779,144,2,4616.33,42.83
2383,779,133,3,4982.79,46.28
2384,780,106,1,1037.65,49.1
2385,780,81,3,2748.35,35.03
2386,780,117,3,2881.26,2.53
2387,781,134,3,4407.24,19.85
2388,781,76,2,2492.27,40.89
2389,781,48,2,3877.58,40.17
2390,781,106,3,4795.62,41.38
2391,781,210,4,2028.78,37.12
2392,782,275,1,1736.66,3.71
2393,782,39,3,4974.39,0.16
2394,782,66,2,2275.05,18.85
2395,782,56,3,623.73,44.63
2396,783,41,5,3869.88,37.73
2397,783,203,3,2076.88,48.89
2398,783,15,1,3654.12,11.88
2399,783,172,4,4382.04,46.83
2400,783,277,2,3790.66,34.8
2401,784,267,2,1320.5,46.8
